id;lat;lng;title;reiting;content_text;address;content;cats
1337;55.8113277840418;37.8262742896882;Производственно-заготовительное предприятие Первомайское;3.9;Бумага, Стекло, Металл; Щелковское ш., вл. 92, корп. 3, стр. 16;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_4
1473;55.8019532947818;37.3003704180054;Гипермаркет Глобус;4.1;Опасные отходы;Новорижское шоссе, 22-й км, вл.1 стр.1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";7
1476;55.85992;37.621938;Ломметторг;0;Бумага;Декабристов ул., 45А;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
1641;55.772878;37.6504;Ящик для сбора батареек в холле ГУТА-Банка;0;Опасные отходы;Орликов пер., д.5, стр.3;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";7
1642;55.681077;37.873366;Ящик для сбора батареек и использованных ламп;5;Опасные отходы;г.Люберцы, ул. 3 почтовое отделение, д.49 корп.1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";7
1643;55.683037;37.865654;Ящик для сбора батареек и использованных ламп;0;Опасные отходы; г.Люберцы, ул. 3 почтовое отделение, д.65  (на охране жилищного комплекса);"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";7
1717;55.663267103321;37.5203610932541;ГБУ ТЦСО «Ломоносовский» филиал «Обручевский»;0;Одежда;Новаторов, 36, корп. 5 каб 5, 7 (495) 935 9201;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span></div>";5
1718;55.7777319305212;37.7128246536889;Прием металла Семеновский Вал;1;Металл;"Семеновский вал, д.10а, стр4 (фактически это в гаражах, со стороны железной дороги);  8-925-565-39-69";"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
1756;55.7580321449;37.6168444863;у магазина 2;0;Металл;;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
1807;55.4765798037515;37.2962024918237;Агентство Талион;0;Опасные отходы;"Московская область, г. Троицк, Октябрьский пр-т, д. 13/ 8 (4958) 51-12-43;  8 (4958) 51-12-43""";"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";7
1809;55.6825886454221;37.9561653588745;Пункт приема бывшего московского электролампового завода (МЭЛЗ);0;Стекло;"2-я Вольская, д.30 стр.52 / ""(495)-963-43-55(495)-963-43-55 Моб. 8-903-974-89-68 Сергей / Кладовщик Анатолий 8-985-270-16-14 (лучше звонить ему перед выездом, чтобы работники вышли к вам и встретили)";"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span></div>";2
1810;55.690806;37.4673310000001;Пункт приема;1;Металл, Опасные отходы;ул. Большая Очаковская, 2А. / (495) 233-89-34;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";4_7
1811;55.7580321449;37.6168444863;Храм Успения Пресвятой Богородицы в Вешняках;0;Одежда;ул. Юности, 17 / ;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span></div>";5
1812;55.57665;37.668278;ОДС;5.0;Опасные отходы;Михневский проезд, 6 /(495) 328-17-00;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";7
1813;55.5857669;37.6674687;ОДС;5.0;Опасные отходы;Бирюлевская ул., 45, к. 1 / (495) 329-32-95;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";7
1814;55.581894;37.680294;ОДС;3.5;Опасные отходы;Липецкая ул., 46, к. 1 / (495) 328-81-43;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";7
1815;55.5855387;37.6912457;ОДС;5.0;Опасные отходы;Лебедянская ул., 30,/ (495) 329-53-92;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";7
1816;55.669069;37.60843;ОДС;5;Опасные отходы;Криворожская ул., 25а / ;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";7
1817;55.654887;37.613707;ОДС;0;Опасные отходы;Болотниковская ул., д. 3 к. 7 / ;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";7
1818;55.6815345;37.5675867;ОДС-5;1;Лампочки;ул. Кржижановского, 11/11;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";9
1819;55.682654730414;37.5665280502624;ОДС-7;0;Лампочки;ул. Кржижановского, 9/20;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";9
1820;55.6908058792985;37.5776888075485;ОДС-2;5;Лампочки;пр. 60-летия Октября, 25к2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";9
1821;55.6758515;37.5737056;ОДС;1;Лампочки;Ул. Новочеремушкинская, д.39, к.1  / ;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";9
1822;55.680124;37.560553;ОДС;0;Лампочки;Нахимовский пр-т, д.48, к.3  / ;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";9
1823;55.764145;37.416526;ОДС-31;4.6;Лампочки;Крылатские Холмы ул., д. 26к2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";9
1824;55.6596583;37.6155217;Центр социального обслуживания и реабилитации пенсионеров и инвалидов;4.5;Одежда;Фруктовая улица, дом 5,  отдельно стоящее желтое 2-  хэтажное здание / ;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span></div>";5
1826;55.9141613728712;37.997224639956;ООО  Терус Форм - ПЗП;0;Бумага;"г. Щелково, ул. Советская, д. 1а – офис, д.1/2 - склад ; 7(495)769-01-70";"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
1827;55.6886922;37.9751218;приемная площадка завода по переработке;3.0;Пластик, Металл, Иное;Люберецкий район, д.Машково / 8(495)9431025 8(901)5931025;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";3_4_6
1828;55.8712775;38.4475464;ПНФ-2;0;Бумага, Пластик, Металл, Иное;г.Ногинск, ул.Индустриальная, д.40 / 8(903)528-41-32;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";1_3_4_6
1829;55.758217;37.9243240000001;пункт в Балашихе;0;Металл;МО, г. Балашиха, мк-он Салтыковский, ул. Пушкинская, д.1 / 8-926-684-44-83;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
1830;55.661195;37.528767;"Контейнеры для раздельного сбора ООО"" МКМ-Логистик""";2.5;Бумага, Стекло, Пластик, Металл;ул. Академика Челомея, 8, к.1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
1834;55.6672032239548;37.8874883909851;ООО «Вторчермет НЛМК Центр»;5;Металл;г.Люберцы Котельнический проезд, д. 25А / (495) 234-49-49, по деталям звонить Дмитрию 8 926 911 8501;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
1835;55.694889;37.9032929;ЖЭУ-6;0;Опасные отходы;Люберцы, Воинов-интернационалистов, 15 /  7 495 554 81 15 - ;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";7
1836;55.709366;37.6609129999999;Уллин;0;Бумага, Металл;ул.автозаводская д.6 / 8(916)9252336;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_4
1838;56.330499;38.136494;"""Мусора.Больше.Нет. Сергиев Посад""";5;Бумага, Стекло, Пластик, Металл, Опасные отходы;г. Сергиев Посад, микрорайон Углич, Дом быта (Новоугличское ш., 94а.)  / 8-9858161176 Анна.;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";1_2_3_4_7
1839;56.2836068695319;38.0869494582886;Мой чистый город;0;Бумага, Стекло, Пластик, Металл, Опасные отходы;Парковая ул., 16;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";1_2_3_4_7
1840;56.2506366;37.9797321999999;Мой чистый город;5;Бумага, Стекло, Пластик, Металл, Опасные отходы;г. Хотьково, на углу улицы Михеенко Культурный центр Елизаветы Мамонтовой - волонтерский пункт/  Мария 917-596-5352;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";1_2_3_4_7
1841;55.7856176;37.5118752;Детско - юношеский библиотечный центр Виктора Драгунского;1;Бумага;ул. Куусинена, д.17, корп. 2 / Тел: ;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
1843;55.814935;37.656027;Географический факультет МПГУ;4.6;Бумага, Батарейки;ул. Кибальчича, 16;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";1_8
1844;55.824065;37.628208;Любо здорово;0;Опасные отходы;1-я Останкинская улица, д. 37/39 / 79032798156;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";7
1845;55.719683;37.416483;ОДС-653;4.1;Лампочки;Можайское ш., д. 34к2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";9
1846;55.712407;37.577166;Экоцентр  Воробьёвы горы;4;Опасные отходы;Андреевская наб., 1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";7
1858;55.766315;37.700505;Храм Петра и Павла Свв. апостолов в Лефортове (При 29-й городской больнице);0;Одежда;"Территория ГКБ № 29; Госпитальная пл., д.2 /  (905) 563 9077 Любовь Дмитриевна";"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span></div>";5
1859;55.5636533965247;38.2572272530236;Прием макулатуры в Раменском №1;5;Бумага; Московская обл., г. Раменское, Дорожный проезд, 1 /  Тел. (496) 463-18-36;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
1861;55.845096;37.346004; ОДС-94;5;Опасные отходы;ул.Барышиха 23 кор.1 / 7(495)794-34-57;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";7
1862;55.9101325823087;36.8304422608056;"""Радонеж-М""";0;Металл, Опасные отходы;"""станция """"Новоиерусалимская"""", на территории  Бывшего «ГазКомплекта»"" / 89031740431";"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";4_7
1863;55.772589;37.650929;Ящик для сбора батареек в холле ГУТА-Банка ;0;Опасные отходы;Орликов пер., д.5, стр.3 / ;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";7
1865;55.682989;37.865633;Ящик для сбора батареек и использованных ламп;5;Опасные отходы;ул. 3 почтовое отделение, д.65 (на охране жилищного комплекса);"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";7
1866;55.6568062337881;37.2128765129669;"Дубковская средняя общеобразовательная школа ""Дружба""";1.0;Бумага;Одинцовский район, п. ВНИИССОК, ул. Липовая, д1 /  8 (495) 594-30-23 8 (495) 594-30-21;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
1868;55.6611575;37.2837529999999;Чермет;3;Металл;Одинцово, Транспортный проезд / 8 (495)591-57-73;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
1869;55.6449079;37.621665;НПП  ЭКОТРОМ;5.0;Иное, Опасные отходы;"""Варшавское шоссе, 93, электродепо ""Замоскворецкое"" из проходной позвонить"" / """;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";6_7
1870;55.679262;37.7520602;пункт приема металолома;0;Металл, Иное;Ул. Ставропольская, 20 / 8-917-649-21-93 Валентина;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";4_6
1871;55.6580831885016;37.5966819089965;пункт приема металолома;1.0;Металл;ул.Болотниковская, д.28 /(495) 502-3228;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
1873;55.768272;37.590428;БЦ Дукат ПЛейс2 на Гашека ;4;Бумага, Пластик;Гашека ул., д. 6 / 8-495-7850500;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span></div>";1_3
1878;55.84675;37.4898000000001;Дикси;3.3;Бумага, Стекло, Пластик, Металл;ул.Авангардная, д.12;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
1883;55.808251;37.634914;Дикси;2.3;Бумага, Стекло, Пластик, Металл;пр-т Мира, д.95, стр.2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
2038;55.7546;37.579718;Храм девяти мучеников кизических;0;Одежда;Б. Девятинский пер., 15 / тел соц работника Валентины 8-916-624-54-22 ;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span></div>";5
2115;55.81110617557;37.5640128882217;"Контейнер ""эколайн"" на Астрадамской";4.2;Бумага, Стекло, Пластик, Металл, Опасные отходы;"Астрадамская ул., д. 1 к. 2; ";"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";1_2_3_4_7
2120;55.7482105;37.6757253000001;Пункт приема батареек от ro-bo.ru;0;Опасные отходы;"ул. Волочаевская 25. (Цокольный этаж) ; 8(800)333-26-93 ";"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";7
2122;55.8358708286733;37.3587456084595;Контейнер для ПЕТ;4.8;Пластик;напротив школы №1544 ул. Пенягинская, д. 14;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span></div>";3
2154;55.8122790646728;38.2530215492883;ВТОРСЕРВИС;5;Бумага, Пластик;Кудиновское ш-се, д.Касарево, позвонить- встретят / 8 963 766 39 99;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span></div>";1_3
2616;55.9103189531294;37.4006471176635;ИКЕА Химки, отдел сервиса;4.2;Опасные отходы, Лампочки;Московская область, Химки, микрорайон ИКЕА, корпус 1 / +7 (495) 737 53 29;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_9
2617;55.744225;37.67854;пункт приема;0;Бумага;ул. Рогожский вал, д. 5;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
2618;55.723526;37.566745;Благотворительный бутик /  Фонд «Вера»;0;Одежда;ул. Доватора, дом 10 / 7(965)372-57-72;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span></div>";5
2619;55.7688104;37.619837;Благотворительный бутик / Химчистки «Lansada»;1;Одежда;1-й Колобовский пер., 25, стр.2 / 7(495)626-60-60;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span></div>";5
2620;55.7379599986946;37.2441676369348;Благотворительный бутик / Химчистки «Lansada»;0;Одежда;МО, Жуковка, 123 / 7(495)727-19-37;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span></div>";5
2621;55.7501059;37.5675773;Благотворительный бутик / Бутик «Еврооптика на Кутузовском»;0;Одежда;Кутузовский п-т, д. 5/3 , 7;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span></div>";5
2622;55.7029724846046;37.5307571671814;Зелёная Корзина МГУ;3;Бумага;ул. Ленинские Горы, 1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
2623;55.598447;37.6704540000001;Библиотека № 155 города Москвы;0;Батарейки;Липецкая ул., 10к1с3;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
2624;55.5469321;38.2401797;ИП Чайковский Ален Вячеславович;1;Бумага;Раменский район Заболотьевский с/о дер. Клишева. Выезд из Раменского в сторону деревни Клишева. Ориентир - заправка Лукойл. Лучше звонить, т.к. указателей нет. / 8-916-250-98-97 Наталья;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
2625;55.5633657;38.1158895;ООО ПК Жуковский Втормет;5;Бумага, Пластик, Металл;"г. Жуковский, ул. Наркомвод, д.2.  вывеска ""Вторсырье"" / 89151024439, 89162964353, 89651213089";"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_3_4
2627;55.9094187;37.5404005;H&M;0;Одежда;ТРЦ РИО Дмитровское шоссе, д. 163 А, корп. 1 / 74952586001;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span></div>";5
2628;55.6638074;37.5113046;H&M;5;Одежда;ТРЦ РИО Ленинский проспект, 109 / 74957822972;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span></div>";5
2629;55.8505404538763;37.4442452433472;H&M;5;Одежда;ТРЦ Калейдоскоп Химкинский б-р, 7-23 / 74957755751;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span></div>";5
2630;55.7601567;37.6246119;H&M;3.7;Одежда;Центральный Детский Магазин.Театральный проезд, 5 / 74959332271;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span></div>";5
2631;55.6640578;37.627419;H&M;0;Одежда;ТЦ Гудзон Каширское шоссе, 14 / 74952580665;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span></div>";5
2632;55.7572508;37.6590638;H&M;5;Одежда;ТРЦ АТРИУМ Ул. Земляной вал, д.33 / 4959335517;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span></div>";5
2633;55.6545946;37.6497616;H&M;3.4;Одежда;ТЦ Москворечье Каширское шоссе, 26 / 74956426024;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span></div>";5
2634;55.8452561;37.6630381;H&M;5;Одежда;ТЦ Золотой Вавилон Проспект Мира, 211/2, 74956651300;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span></div>";5
2635;55.7580321449;37.6168444863;H&M;0;Одежда;ТЦ Золотой Вавилон Проспект Мира, 211/2, 74956651300;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span></div>";5
2636;55.7491621;37.5396644;H&M;0;Одежда;ТЦ Афимолл Сити Пресненская наб., 2 / 74992726173;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span></div>";5
2637;55.8402507;37.4912822;H&M;5;Одежда;ТЦ Водный Головинское шоссе, 5/ 74959262328;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span></div>";5
2639;55.7953571;37.6167725;H&M;5;Одежда;ТЦ Райкин Плаза Шереметьевская 6/1, ;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span></div>";5
2641;55.8371592838907;37.5249567177216;"Контейнеры ""Эколайн""";3;Бумага, Стекло, Пластик, Металл;Соболевский пр-д, 20Ас1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
2648;55.879153;37.5950330000001;"ООО ""Хартия""";1;Бумага, Стекло, Пластик, Металл;Бибиревская ул., 2к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
2649;55.8818402;37.5702572;"ООО ""Хартия""";0;Бумага, Стекло, Пластик, Металл;Путевой пр-д, 11;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
2650;55.896889;37.633428;"ООО ""Хартия""";1;Бумага, Стекло, Пластик, Металл;ул. Корнейчука, 35;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
2656;55.8662115;37.6145336;"ООО ""Хартия""";4;Бумага, Стекло, Пластик, Металл;ул. Пестеля, 8;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
2658;55.818317082994;37.6273505178604;"ООО ""Хартия""";3;Бумага, Стекло, Пластик, Металл;ул. Цандера, 7;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
2659;55.824524;37.63207;"ООО ""Хартия""";3;Бумага, Стекло, Пластик, Металл;1-я Останкинская ул., 53;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
